application_id,job_title,company_name,location,employment_type,years_experience,remote_flag,skills_match_ratio,application_channel,day_of_week_applied,responded_within_7d
1886,Platform Engineer,Apex Neural,Phoenix AZ,full_time,8,1,0.1598,vendor,2,1
9839,Software Engineer,Helios Cloud,Austin TX,c2c,6,1,0.3389,company_site,0,1
5739,GenAI Engineer,Vertex Dynamics,Remote,full_time,3,0,0.536,other,0,0
8682,GenAI Engineer,Orion Systems,Raleigh NC,full_time,7,1,0.1511,company_site,1,0
5891,Full Stack Engineer,Orion Systems,Portland OR,full_time,1,0,0.7172,company_site,2,0
2098,Senior AI Engineer,Vortex ML,Dallas TX,full_time,3,1,0.3925,vendor,2,0
9304,AI Research Scientist,Luminary AI,Boston MA,full_time,8,1,0.0706,linkedin,3,0
5693,LLM Engineer,Infinex Analytics,Seattle WA,contract,0,0,0.0905,company_site,0,0
500,Frontend Developer,CloudNine Systems,New York NY,full_time,7,1,0.3479,linkedin,1,0
5625,LLM Engineer,Stratus AI,Los Angeles CA,contract,8,0,0.2789,vendor,0,0
837,Data Engineer,Infinex Analytics,Remote,c2c,5,1,0.1736,company_site,6,0
3472,Backend Developer,Synthetix Labs,New York NY,c2c,,1,0.0578,other,2,0
4698,Frontend Developer,Vortex ML,Remote,contract,6,0,0.5311,other,3,0
6281,AI Product Engineer,PinnacleAI,Chicago IL,full_time,7,0,0.4699,Referral,6,0
8898,AI Research Scientist,Synthetix Labs,Atlanta GA,full_time,4,1,0.2299,company_site,2,0
2172,AI Product Engineer,Helios Cloud,Remote,internship,8,1,0.3562,company_site,4,0
9246,Cloud Engineer,Orion Systems,Charlotte NC,full_time,6,1,0.3899,vendor ,0,0
5679,Senior AI Engineer,Infinex Analytics,Miami FL,full_time,3,1,,linkedin,0,0
9199,AI Product Engineer,Polaris Systems,Remote,full_time,6,1,0.1292,linkedin,2,1
399,MLOps Engineer,Cascade Technologies,Atlanta GA,full_time,4,0,0.3717,linkedin,3,0
2011,Cloud Engineer,Orion Systems,Los Angeles CA,full_time,6,0,0.427,vendor,6,0
5167,Data Scientist,Nexus Data,Charlotte NC,full_time,2,1,0.0748,referral,5,1
5872,AI Research Scientist,ZenithSoft,Charlotte NC,c2c,8,1,0.5143,company_site,1,0
9808,Senior AI Engineer,PinnacleAI,Atlanta GA,c2c,5,0,0.2739,other,0,1
1284,Platform Engineer,Orion Systems,Remote,full_time,6,0,0.5142,linkedin,5,0
8404,Senior AI Engineer,Apex Neural,Remote,contract,8,1,0.6514,linkedin,4,1
2449,GenAI Engineer,Luminary AI,Miami FL,full_time,50,1,0.4393,company_site,,0
4257,AI Product Engineer,Polaris Systems,Portland OR,full_time,,1,0.4284,linkedin,0,0
1837,Frontend Developer,Luminary AI,Charlotte NC,full_time,4,1,0.4151,vendor ,6,0
9612,Backend Developer,CoreLogic AI,Charlotte NC,c2c,7,1,,company_site,0,1
1020,ML Engineer,TrueLayer AI,New York NY,contract,3,1,0.2057,other,0,0
5067,MLOps Engineer,Vertex Dynamics,Atlanta GA,contract,6,0,0.0753,vendor,6,0
1327,Software Engineer,Stratus AI,Remote,contract,1,1,0.2928,linkedin,3,0
7591,Cloud Engineer,CloudNine Systems,Los Angeles CA,c2c,8,0,0.333,linkedin,1,0
476,AI Research Scientist,Vertex Dynamics,Miami FL,c2c,11,1,,linkedin,4,0
2811,Platform Engineer,Infinex Analytics,Seattle WA,full_time,3,1,0.0574,vendor,0,0
8882,LLM Engineer,Prism Data,Austin TX,full_time,7,0,0.8379,linkedin,3,1
1652,Platform Engineer,Polaris Systems,Phoenix AZ,full_time,7,1,0.3299,linkedin,3,0
9627,Cloud Engineer,Helios Cloud,Boston MA,full_time,0,1,0.583,linkedin,3,0
1170,Full Stack Engineer,CloudNine Systems,Remote,c2c,0,1,0.3848,referral,0,0
2529,Data Engineer,Meridian Labs,Atlanta GA,full_time,2,1,0.392,linkedin,6,0
1207,Senior AI Engineer,Luminary AI,San Francisco CA,contract,3,0,0.4752,other,3,0
6257,LLM Engineer,Echo AI,Boston MA,full_time,7,0,0.32,linkedin,3,0
7954,Data Engineer,BlueSky Tech,Remote,full_time,5,1,0.6748,company_site,1,0
5470,AI Research Scientist,Echo AI,Boston MA,full_time,7,0,0.6095,company_site,5,0
9398,AI Research Scientist,Nexus Data,Charlotte NC,full_time,4,0,0.5591,linkedin,2,0
432,Frontend Developer,Infinex Analytics,Miami FL,contract,5,1,,company_site,4,0
7727,MLOps Engineer,ZenithSoft,Dallas TX,full_time,3,1,0.7514,vendor,1,0
868,Data Engineer,ZenithSoft,Remote,full_time,9,1,0.3483,vendor,5,1
2975,AI Research Scientist,Polaris Systems,Los Angeles CA,full_time,1,0,0.5997,vendor,6,1
5237,Data Scientist,Infinex Analytics,Dallas TX,internship,3,1,0.2842,other,3,0
5094,ML Engineer,Apex Neural,New York NY,full_time,0,0,0.2228,company_site,1,0
5434,Software Engineer,CloudNine Systems,Remote,full_time,99,0,,linkedin,1,0
542,ML Engineer,Infinex Analytics,Phoenix AZ,contract,6,0,0.585,company_site,-1,0
5196,LLM Engineer,Quantum Drift,Denver CO,full_time,6,0,0.0798,referral,6,0
1133,MLOps Engineer,ZenithSoft,Charlotte NC,full_time,12,1,0.5921,vendor,4,1
9853,Senior AI Engineer,ZenithSoft,Phoenix AZ,full_time,4,0,0.5839,linkedin,0,0
4502,Frontend Developer,PinnacleAI,Seattle WA,contract,5,1,0.3308,,0,0
6355,Data Engineer,Cascade Technologies,Charlotte NC,contract,6,0,0.2607,linkedin,0,0
9460,AI Research Scientist,Echo AI,San Francisco CA,full_time,7,1,0.7074,vendor,,1
3391,AI Research Scientist,CoreLogic AI,Seattle WA,contract,6,1,0.6996,company_site ,4,0
3889,Frontend Developer,Vertex Dynamics,Boston MA,contract,1,0,,company_site,3,0
2963,Full Stack Engineer,Luminary AI,Boston MA,full_time,4,0,0.6869,linkedin,3,0
4156,Data Scientist,Orion Systems,Atlanta GA,internship,5,0,0.2153,linkedin,3,0
3260,Platform Engineer,Vertex Dynamics,Minneapolis MN,c2c,7,1,0.4374,LI,0,1
6303,AI Research Scientist,CloudNine Systems,Portland OR,full_time,6,0,0.0851,Other,1,0
6035,GenAI Engineer,Quantum Drift,Nashville TN,internship,12,1,0.6957,company_site,3,0
7946,ML Engineer,PinnacleAI,Boston MA,full_time,5,0,0.7441,vendor,6,0
9952,ML Engineer,ZenithSoft,Miami FL,full_time,5,0,0.3813,LinkedIn,2,1
2584,ML Engineer,Vertex Dynamics,Minneapolis MN,contract,5,1,0.1398,vendor,1,0
2814,Data Scientist,Echo AI,Boston MA,full_time,,0,0.2147,referral,0,1
3960,Backend Developer,Helios Cloud,Austin TX,contract,3,0,0.5026,linkedin,3,1
2948,Software Engineer,Orion Systems,Portland OR,full_time,2,1,0.2602,vendor,3,0
6644,Platform Engineer,Prism Data,Chicago IL,internship,3,0,0.0792,vendor,6,1
5175,Full Stack Engineer,Apex Neural,Charlotte NC,c2c,5,1,0.2331,linkedin,0,0
6842,Frontend Developer,Stratus AI,Seattle WA,contract,7,1,0.5412,linkedin,0,0
9628,LLM Engineer,Echo AI,Dallas TX,contract,5,0,0.4163,company_site,5,1
3587,Full Stack Engineer,Quantum Drift,Miami FL,contract,7,1,0.3113,linkedin,6,2
9243,AI Research Scientist,CoreLogic AI,Portland OR,c2c,,0,0.0598,linkedin,1,0
8016,Frontend Developer,CloudNine Systems,Remote,contract,2,0,0.3041,company_site,1,1
2564,AI Research Scientist,Synthetix Labs,Dallas TX,contract,9,1,0.3165,,1,0
2631,Cloud Engineer,ZenithSoft,Charlotte NC,contract,1,1,,linkedin,3,0
3191,Data Scientist,Prism Data,Chicago IL,full_time,5,1,0.1554,Referral,1,0
9613,Software Engineer,Luminary AI,Boston MA,internship,7,1,0.0983,linkedin,4,0
7672,LLM Engineer,Nexus Data,Denver CO,contract,6,1,0.2595,referral,4,0
5037,Senior AI Engineer,Infinex Analytics,San Francisco CA,full_time,2,0,0.3215,vendor,2,0
1081,MLOps Engineer,Cascade Technologies,Minneapolis MN,full_time,5,0,0.3137,linkedin,0,0
4284,Frontend Developer,Nexus Data,Minneapolis MN,internship,2,0,0.3013,referral,6,1
8024,Data Engineer,Apex Neural,Seattle WA,c2c,10,1,0.3211,vendor,1,1
7086,Platform Engineer,Vertex Dynamics,New York NY,contract,2,1,0.1794,linkedin,6,0
2086,Data Scientist,NovaTech AI,Boston MA,full_time,3,1,0.4337,Referral,0,0
6346,LLM Engineer,CloudNine Systems,Nashville TN,full_time,4,1,0.4184,company_site,0,0
2453,Platform Engineer,Quantum Drift,Denver CO,full_time,6,0,0.3594,,0,0
4967,Frontend Developer,Quantum Drift,Minneapolis MN,full_time,5,0,0.388,vendor,4,1
2024,Data Scientist,CoreLogic AI,San Francisco CA,full_time,10,0,0.1344,LINKEDIN,6,1
8099,LLM Engineer,CloudNine Systems,Portland OR,c2c,1,0,0.4202,company_site,2,0
9002,MLOps Engineer,Nexus Data,Austin TX,full_time,1,1,0.3472,other,0,1
8733,Platform Engineer,Polaris Systems,Portland OR,contract,4,0,0.4704,linkedin,5,0
7322,Data Engineer,Polaris Systems,Los Angeles CA,contract,5,0,0.2624,vendor,1,0
227,LLM Engineer,Vortex ML,New York NY,c2c,4,1,0.3038,linkedin,0,0
1014,Backend Developer,Echo AI,San Francisco CA,full_time,4,0,,linkedin,5,0
6680,Platform Engineer,CoreLogic AI,Atlanta GA,full_time,3,0,0.5502,linkedin,4,1
1930,Senior AI Engineer,ZenithSoft,Denver CO,full_time,6,0,0.2928,linkedin,4,0
1044,Frontend Developer,Synthetix Labs,Los Angeles CA,contract,5,1,0.087,Other,4,1
5252,Platform Engineer,PinnacleAI,Chicago IL,contract,8,1,0.315,Other,1,0
1405,AI Research Scientist,Infinex Analytics,Minneapolis MN,contract,0,1,0.1648,referral,1,0
2180,Data Scientist,BlueSky Tech,Remote,full_time,8,1,0.3659,linkedin,1,0
698,AI Product Engineer,Quantum Drift,New York NY,contract,7,0,0.1813,vendor,5,0
1125,Senior AI Engineer,Orion Systems,Seattle WA,internship,6,1,0.3839,vendor,1,0
7379,ML Engineer,Luminary AI,Charlotte NC,c2c,5,1,0.606,linkedin,6,1
3896,Senior AI Engineer,Cascade Technologies,Denver CO,full_time,6,1,0.6611,company_site,5,0
8772,Software Engineer,Cascade Technologies,Denver CO,contract,10,1,0.1297,vendor,5,0
5111,AI Research Scientist,Cascade Technologies,Minneapolis MN,full_time,3,1,0.1707,referral,4,0
1779,GenAI Engineer,Quantum Drift,Miami FL,c2c,8,1,0.1248,vendor,5,0
8614,Platform Engineer,BlueSky Tech,Chicago IL,c2c,0,0,0.6519,vendor,4,0
2635,Full Stack Engineer,DataBridge Inc,San Francisco CA,contract,10,no,0.1158,linkedin,6,0
7188,Senior AI Engineer,Quantum Drift,Portland OR,full_time,7,0,0.3201,company_site,6,0
7545,Full Stack Engineer,Cascade Technologies,Remote,full_time,1,yes,0.168,company_site ,0,0
7605,Frontend Developer,Meridian Labs,Remote,full_time,4,1,0.6496,referral,3,1
3490,Frontend Developer,DataBridge Inc,Boston MA,full_time,5,1,0.3432,linkedin,5,0
8273,Software Engineer,Luminary AI,Raleigh NC,c2c,2,0,0.2172,vendor,5,0
1038,ML Engineer,Apex Neural,Minneapolis MN,contract,,0,0.0555,company_site,1,0
6094,GenAI Engineer,PinnacleAI,Portland OR,contract,3,1,0.3458,company_site,4,0
2257,Full Stack Engineer,PinnacleAI,San Francisco CA,full_time,6,0,0.1576,linkedin,6,0
8204,ML Engineer,ZenithSoft,Nashville TN,c2c,9,0,0.2125,Linkedin ,0,0
2614,Cloud Engineer,CloudNine Systems,Minneapolis MN,internship,3,1,0.2181,company_site,2,0
314,Senior AI Engineer,NovaTech AI,Denver CO,contract,99,0,0.1161,linkedin,4,0
2650,Full Stack Engineer,Orion Systems,Dallas TX,contract,8,1,0.2703,company_site,6,
2282,Frontend Developer,Infinex Analytics,Portland OR,c2c,0,0,0.3027,company_site,6,0
6742,AI Research Scientist,Meridian Labs,Portland OR,full_time,5,0,,linkedin,0,0
2980,MLOps Engineer,TrueLayer AI,Remote,full_time,8,1,0.5224,company_site,0,0
2548,LLM Engineer,NovaTech AI,Austin TX,contract,7,0,0.3672,linkedin,4,0
5513,Frontend Developer,ZenithSoft,Raleigh NC,full_time,7,1,0.3422,linkedin,6,1
5133,GenAI Engineer,Orion Systems,New York NY,contract,12,0,0.2603,company_site,1,0
2160,LLM Engineer,Vortex ML,Seattle WA,full_time,8,1,0.0584,other,2,0
7081,Software Engineer,Luminary AI,Raleigh NC,c2c,6,1,0.4153,vendor ,1,0
3138,Senior AI Engineer,DataBridge Inc,Atlanta GA,contract,0,0,0.4814,vendor,6,0
9161,Data Scientist,PinnacleAI,Boston MA,contract,5,1,0.416,company_site,5,0
5851,Data Scientist,CloudNine Systems,Minneapolis MN,full_time,2,0,0.1633,other,6,0
9881,Backend Developer,Synthetix Labs,Los Angeles CA,full_time,7,,0.7458,vendor,4,0
6446,Full Stack Engineer,ZenithSoft,Austin TX,internship,-2,0,0.051,linkedin,3,0
3968,Software Engineer,Cascade Technologies,Remote,contract,5,0,0.1096,linkedin,2,0
1429,Data Scientist,Prism Data,New York NY,full_time,2,,0.1984,vendor,1,0
8436,Full Stack Engineer,Polaris Systems,Boston MA,internship,8,0,0.2388,company_site,4,1
2521,Cloud Engineer,Synthetix Labs,Minneapolis MN,contract,2,0,0.2285,linkedin,2,0
7865,LLM Engineer,ZenithSoft,Charlotte NC,contract,5,0,0.3647,linkedin,4,0
4970,Data Engineer,CoreLogic AI,Remote,full_time,2,0,0.3425,vendor,3,0
1856,Data Engineer,Synthetix Labs,San Francisco CA,contract,5,0,0.0363,linkedin,0,0
9442,GenAI Engineer,PinnacleAI,Chicago IL,full_time,3,1,0.5007,company_site,0,0
5603,AI Product Engineer,Vertex Dynamics,Seattle WA,contract,1,0,0.1689,company_site,4,0
7272,Senior AI Engineer,Prism Data,Remote,contract,11,1,0.5454,linkedin,4,0
9884,Cloud Engineer,Apex Neural,Chicago IL,full_time,3,1,0.411,linkedin,6,0
449,GenAI Engineer,Apex Neural,Remote,full_time,5,1,0.2607,vendor,2,0
7744,AI Research Scientist,Cascade Technologies,Phoenix AZ,full_time,2,0,0.7616,company_site ,3,0
1285,GenAI Engineer,CoreLogic AI,Remote,full_time,8,1,0.1736,vendor,0,0
5996,Data Engineer,Polaris Systems,Dallas TX,full_time,7,0,0.2665,referral,2,0
7927,Platform Engineer,Orion Systems,Remote,c2c,8,0,0.3616,linkedin,4,0
3728,GenAI Engineer,Helios Cloud,Atlanta GA,internship,50,0,0.2071,company_site,1,1
7354,Backend Developer,Helios Cloud,Phoenix AZ,full_time,5,1,0.145,referral,8,0
362,Platform Engineer,Synthetix Labs,Seattle WA,contract,6,1,0.2008,LI,0,0
6280,Senior AI Engineer,Vertex Dynamics,Seattle WA,full_time,3,1,0.4871,vendor,1,1
5231,Data Scientist,Helios Cloud,Phoenix AZ,full_time,6,1,0.254,linkedin,3,0
8957,AI Product Engineer,Helios Cloud,Atlanta GA,full_time,6,0,0.132,referral,6,0
7296,AI Research Scientist,PinnacleAI,Remote,full_time,1,1,0.3738,other,5,0
9225,Platform Engineer,Echo AI,Miami FL,full_time,2,0,0.2594,linkedin,6,1
7535,Senior AI Engineer,Polaris Systems,Boston MA,contract,4,1,0.4499,vendor,1,1
6252,Senior AI Engineer,Echo AI,Remote,full_time,2,1,0.2193,vendor,4,0
5927,Software Engineer,BlueSky Tech,Miami FL,full_time,5,,0.4025,linkedin,5,0
5150,LLM Engineer,Vertex Dynamics,San Francisco CA,full_time,2,1,0.5157,vendor,3,0
2461,GenAI Engineer,Synthetix Labs,Remote,contract,0,1,0.1537,company_site,2,0
23,Backend Developer,Orion Systems,Charlotte NC,contract,5,0,0.4293,company_site,0,0
2067,Frontend Developer,ZenithSoft,Raleigh NC,full_time,2,0,0.6436,Linkedin ,6,0
1654,GenAI Engineer,Infinex Analytics,Denver CO,full_time,4,yes,0.3014,linkedin,1,0
703,Senior AI Engineer,Stratus AI,New York NY,full_time,0,no,0.4012,other,4,0
8504,Frontend Developer,ZenithSoft,New York NY,full_time,4,1,0.4302,referral,0,0
2744,Frontend Developer,Apex Neural,Phoenix AZ,contract,0,1,0.24,vendor,0,0
1377,MLOps Engineer,Helios Cloud,Seattle WA,full_time,2,1,0.6747,other,1,0
1725,AI Product Engineer,Meridian Labs,San Francisco CA,contract,0,0,0.5222,vendor,6,1
2469,MLOps Engineer,Polaris Systems,Atlanta GA,full_time,5,0,0.0658,referral,5,0
3755,LLM Engineer,Stratus AI,Nashville TN,c2c,3,1,0.3677,vendor,2,0
2326,LLM Engineer,NovaTech AI,Chicago IL,contract,-1,0,0.5255,company_site,1,1
461,GenAI Engineer,Quantum Drift,Minneapolis MN,internship,5,0,0.439,company_site,4,0
5164,Software Engineer,Orion Systems,Dallas TX,contract,0,0,0.293,linkedin,4,0
4184,Cloud Engineer,TrueLayer AI,Minneapolis MN,full_time,2,1,0.7864,referral,6,0
5527,AI Research Scientist,Vortex ML,Remote,full_time,6,1,0.3475,referral,3,0
4083,AI Product Engineer,PinnacleAI,Seattle WA,full_time,0,1,0.7283,linkedin,4,0
1487,GenAI Engineer,Stratus AI,Austin TX,full_time,,0,0.3126,company_site,6,1
3679,Full Stack Engineer,Quantum Drift,Phoenix AZ,c2c,1,,0.6628,linkedin,0,1
7730,Senior AI Engineer,TrueLayer AI,Denver CO,c2c,6,1,0.1628,company_site,3,0
283,Backend Developer,CoreLogic AI,Raleigh NC,contract,8,1,0.2172,LI,4,0
6580,Data Engineer,DataBridge Inc,New York NY,full_time,6,1,,vendor,1,1
4559,Data Engineer,Cascade Technologies,Nashville TN,full_time,6,1,0.2684,company_site,5,0
4309,ML Engineer,Echo AI,Denver CO,full_time,3,1,0.7584,linkedin,1,0
6685,AI Product Engineer,TrueLayer AI,Remote,c2c,10,0,0.5886,vendor,-1,1
4866,GenAI Engineer,Vortex ML,Austin TX,contract,5,1,-0.1,vendor,5,0
3538,Senior AI Engineer,BlueSky Tech,Austin TX,full_time,6,0,0.5485,other,5,0
3869,Full Stack Engineer,CloudNine Systems,Dallas TX,full_time,8,1,0.4854,referral,0,1
7004,Senior AI Engineer,Helios Cloud,Seattle WA,full_time,3,1,,linkedin,1,0
2582,ML Engineer,PinnacleAI,Phoenix AZ,internship,7,0,0.2752,linkedin,1,0
1369,Data Scientist,CoreLogic AI,Minneapolis MN,contract,1,0,0.5435,linkedin,2,0
9485,AI Research Scientist,Prism Data,New York NY,full_time,6,0,0.2955,vendor,4,0
8211,LLM Engineer,Polaris Systems,Austin TX,contract,0,1,0.2324,company_site,2,0
598,Frontend Developer,CoreLogic AI,Remote,full_time,8,1,0.2462,other,3,0
4352,AI Research Scientist,Nexus Data,Phoenix AZ,full_time,0,1,0.1812,company_site,5,0
6347,Platform Engineer,CloudNine Systems,Raleigh NC,c2c,6,0,0.3021,other,5,0
8991,Platform Engineer,Meridian Labs,Dallas TX,internship,6,0,0.4242,referral,1,1
6380,Platform Engineer,Infinex Analytics,Dallas TX,full_time,5,0,0.143,linkedin,4,1
4759,Software Engineer,Orion Systems,Denver CO,contract,5,1,0.4471,linkedin,5,0
647,Senior AI Engineer,Polaris Systems,Chicago IL,full_time,1,0,0.0856,company_site,4,0
6382,Data Scientist,Stratus AI,Austin TX,full_time,8,1,0.2216,LI,3,0
7528,Senior AI Engineer,CloudNine Systems,Remote,contract,7,0,0.2866,company_site,3,0
9713,Cloud Engineer,DataBridge Inc,Remote,full_time,7,0,0.089,company_site,2,0
6024,Cloud Engineer,BlueSky Tech,Miami FL,full_time,3,1,0.2024,vendor,6,0
7982,Full Stack Engineer,Echo AI,Miami FL,contract,7,0,0.2331,Vendor,3,0
7166,Data Engineer,Cascade Technologies,Denver CO,c2c,5,1,0.5743,company_site,2,0
3469,AI Research Scientist,Echo AI,Nashville TN,full_time,0,1,0.3644,Vendor,6,0
7825,Software Engineer,PinnacleAI,Portland OR,full_time,6,0,0.1627,vendor ,4,0
7698,Frontend Developer,DataBridge Inc,New York NY,full_time,8,1,0.5083,company_site,0,0
2991,Data Engineer,Helios Cloud,Atlanta GA,full_time,7,0,0.4519,vendor,5,0
9422,ML Engineer,Helios Cloud,Charlotte NC,contract,3,1,0.3103,linkedin,6,1
4876,Software Engineer,Stratus AI,Dallas TX,contract,1,1,0.2269,linkedin,1,0
2545,Data Engineer,PinnacleAI,Portland OR,full_time,0,1,0.3671,other,4,1
9016,GenAI Engineer,Orion Systems,Denver CO,contract,8,1,0.0255,vendor,2,0
5342,AI Product Engineer,Polaris Systems,Atlanta GA,full_time,8,1,0.3821,company_site,1,0
1568,ML Engineer,Infinex Analytics,Denver CO,c2c,4,1,0.3788,company_site,1,0
432,Frontend Developer,Infinex Analytics,Miami FL,contract,5,1,,company_site,4,0
4067,Senior AI Engineer,Apex Neural,Portland OR,contract,7,1,0.1557,referral,5,0
3989,Frontend Developer,Luminary AI,Los Angeles CA,internship,4,0,0.2425,referral,5,0
7032,Cloud Engineer,Polaris Systems,Remote,full_time,7,0,0.0499,vendor,0,0
2161,MLOps Engineer,CloudNine Systems,Remote,contract,6,1,0.6247,LinkedIn,2,1
686,AI Research Scientist,NovaTech AI,Dallas TX,contract,0,0,0.4317,vendor,3,0
7603,AI Research Scientist,TrueLayer AI,Remote,full_time,9,1,,,3,0
7812,Platform Engineer,ZenithSoft,Raleigh NC,full_time,7,0,0.2095,vendor,6,0
3244,MLOps Engineer,NovaTech AI,Minneapolis MN,full_time,3,0,0.4757,linkedin,3,0
5845,Data Scientist,Prism Data,Miami FL,full_time,1,1,0.464,linkedin,5,0
9183,Senior AI Engineer,BlueSky Tech,Denver CO,full_time,7,1,0.4272,company_site ,4,0
2462,ML Engineer,Infinex Analytics,Portland OR,full_time,,1,0.7093,vendor,2,0
4084,Platform Engineer,CloudNine Systems,Remote,full_time,0,1,0.1032,Linkedin ,3,0
2838,Data Scientist,Infinex Analytics,Los Angeles CA,full_time,3,1,0.1023,,3,0
3698,GenAI Engineer,Polaris Systems,Chicago IL,full_time,4,0,0.1291,company_site,0,0
7129,Full Stack Engineer,Cascade Technologies,Nashville TN,full_time,5,1,0.2752,linkedin,1,0
6268,ML Engineer,TrueLayer AI,Portland OR,contract,,,0.3941,referral,6,0
4942,Cloud Engineer,Quantum Drift,Boston MA,contract,3,1,0.2632,linkedin,2,0
5947,Frontend Developer,PinnacleAI,Dallas TX,c2c,,0,0.1538,linkedin,0,0
4584,LLM Engineer,ZenithSoft,Atlanta GA,internship,2,0,0.2359,referral,5,0
5785,AI Product Engineer,Apex Neural,Los Angeles CA,full_time,3,1,0.4299,vendor,6,0
4041,Data Scientist,NovaTech AI,Remote,c2c,2,0,0.1426,vendor,1,0
2231,Software Engineer,CloudNine Systems,Raleigh NC,contract,9,no,0.2687,linkedin,2,0
7570,Senior AI Engineer,Echo AI,Nashville TN,full_time,4,0,0.1775,linkedin,0,1
936,Cloud Engineer,ZenithSoft,Remote,contract,8,0,0.0907,company_site,6,0
2321,Software Engineer,Helios Cloud,New York NY,full_time,7,1,0.2062,other,6,0
4879,AI Product Engineer,Apex Neural,Denver CO,full_time,5,0,0.0811,Referral,3,0
522,Data Engineer,Meridian Labs,Miami FL,contract,3,1,0.0191,vendor,3,0
523,ML Engineer,Infinex Analytics,Nashville TN,contract,6,yes,0.5669,LI,0,0
5346,Software Engineer,ZenithSoft,Portland OR,c2c,6,0,0.1723,linkedin,4,1
9892,GenAI Engineer,NovaTech AI,Denver CO,full_time,,0,0.0949,company_site,4,0
3360,Data Engineer,Synthetix Labs,New York NY,full_time,2,0,0.5897,company_site,3,0
1312,GenAI Engineer,Vortex ML,Dallas TX,full_time,7,0,0.457,vendor,5,0
3984,AI Research Scientist,CloudNine Systems,Miami FL,full_time,0,0,0.2981,linkedin,2,0
6495,Data Engineer,Meridian Labs,Seattle WA,contract,5,1,,vendor,6,0
9576,ML Engineer,Helios Cloud,Charlotte NC,full_time,6,1,0.393,company_site,6,0
1717,LLM Engineer,NovaTech AI,Raleigh NC,internship,4,1,0.7009,company_site,1,0
781,LLM Engineer,Vertex Dynamics,Minneapolis MN,full_time,9,1,0.0171,linkedin,5,0
8813,Full Stack Engineer,Luminary AI,Portland OR,full_time,9,1,0.1611,referral,0,0
8245,MLOps Engineer,Prism Data,Remote,full_time,0,0,0.3929,vendor,2,0
5608,AI Research Scientist,Stratus AI,New York NY,internship,5,0,0.3583,other,2,0
5979,Cloud Engineer,CloudNine Systems,Raleigh NC,contract,1,0,0.3853,referral,3,0
652,Frontend Developer,Meridian Labs,Nashville TN,full_time,3,0,0.8023,referral,6,0
3748,Full Stack Engineer,Orion Systems,Chicago IL,full_time,5,1,0.5198,vendor,5,0
2197,LLM Engineer,Luminary AI,Dallas TX,contract,5,1,0.1828,other,8,0
8432,Data Engineer,DataBridge Inc,Remote,full_time,8,0,0.538,linkedin,4,0
370,Platform Engineer,Luminary AI,New York NY,full_time,3,0,0.3948,linkedin,3,0
9900,MLOps Engineer,Stratus AI,Atlanta GA,full_time,6,0,0.299,linkedin,5,0
8537,AI Product Engineer,Vortex ML,Atlanta GA,full_time,0,0,,company_site,0,0
4215,Frontend Developer,Apex Neural,Miami FL,contract,4,0,0.5012,vendor,2,0
378,Platform Engineer,PinnacleAI,Remote,c2c,5,0,0.4575,company_site,5,1
9462,AI Product Engineer,Echo AI,Remote,full_time,3,0,0.4195,referral,2,0
2217,AI Research Scientist,Apex Neural,Phoenix AZ,full_time,7,1,,company_site,0,0
8697,AI Product Engineer,Infinex Analytics,Phoenix AZ,c2c,5,1,0.2561,referral,1,0
1614,Platform Engineer,TrueLayer AI,Dallas TX,c2c,0,1,0.4563,linkedin,7,0
6980,GenAI Engineer,Apex Neural,New York NY,full_time,5,3,0.0803,linkedin,5,0
7550,Data Scientist,Prism Data,Minneapolis MN,full_time,8,0,0.3794,linkedin,0,0
1828,Data Engineer,Helios Cloud,Seattle WA,full_time,2,1,0.6531,company_site,5,1
3633,Cloud Engineer,Helios Cloud,Raleigh NC,full_time,7,1,0.5992,linkedin,3,0
963,AI Research Scientist,Cascade Technologies,Portland OR,full_time,8,0,0.2937,Linkedin ,2,0
2994,Full Stack Engineer,Infinex Analytics,Portland OR,full_time,6,1,0.5741,Other,1,2
6607,Backend Developer,Orion Systems,Chicago IL,full_time,,0,0.5694,linkedin,0,0
9924,AI Research Scientist,Echo AI,Seattle WA,contract,6,1,0.2958,company_site,5,
2377,Data Engineer,Meridian Labs,Miami FL,contract,,0,0.2875,vendor,2,0
8714,Cloud Engineer,Polaris Systems,Atlanta GA,c2c,5,1,0.6784,vendor,5,1
360,LLM Engineer,Luminary AI,Seattle WA,contract,6,1,0.2594,vendor,3,1
3840,Data Engineer,Vortex ML,Remote,full_time,6,1,0.407,company_site,5,0
8729,Backend Developer,ZenithSoft,Nashville TN,full_time,4,0,0.2012,referral,3,0
1247,Full Stack Engineer,Helios Cloud,New York NY,internship,4,1,0.2969,,5,0
7505,Cloud Engineer,BlueSky Tech,Portland OR,c2c,,0,,company_site,4,0
8363,Software Engineer,BlueSky Tech,Remote,full_time,9,0,0.5653,linkedin,4,1
6512,MLOps Engineer,DataBridge Inc,Denver CO,full_time,2,0,0.3013,vendor,3,1
5088,AI Product Engineer,Meridian Labs,Phoenix AZ,full_time,7,1,0.3319,company_site,5,0
3695,AI Product Engineer,ZenithSoft,Raleigh NC,full_time,4,1,0.3773,linkedin,6,0
1574,GenAI Engineer,TrueLayer AI,Austin TX,full_time,9,0,0.4935,company_site,3,0
6282,Platform Engineer,Vertex Dynamics,Portland OR,full_time,4,1,0.4869,company_site,5,1
